record_id,city,country,date,population_millions,industrialization_index,forest_cover_percent,urbanization_rate_percent,gdp_per_capita_usd,renewable_energy_percent,vehicle_density_per_1000,green_space_area_km2,pm2_5,pm10,no2,so2,co,o3,aqi
AQI1774,Bangkok,Thailand,2024-01-24,10.37,60.3,30.7,87.9,8306.0,23.6,556.5,1.0,66.2,116.1,40.1,19.1,2.36,31.7,92.9
AQI1881,Istanbul,Turkey,2024-01-31,15.58,54.7,15.3,88.9,10428.0,22.0,432.0,1.0,48.6,83.7,25.3,17.1,2.09,38.0,74.8
AQI2145,Berlin,Germany,2024-02-14,3.43,38.5,31.6,95.6,49941.0,49.6,423.3,25.5,39.7,64.1,20.9,10.5,1.84,56.0,73.4
AQI2167,Madrid,Spain,2024-01-17,,37.2,33.1,92.5,33551.0,34.2,385.5,21.4,54.9,93.6,19.8,5.1,1.41,29.1,80.2
AQI1051,Mumbai,India,2024-01-01,12.56,63.8,21.6,97.3,3190.0,17.5,511.8,4.8,61.8,99.0,33.6,14.9,2.43,41.7,100.1
AQI2514,Johannesburg,South Africa,2024-01-14,5.55,46.2,6.9,81.4,,19.9,394.8,1.0,51.1,74.1,17.9,10.0,1.95,35.2,71.6
AQI2455,Nairobi,Kenya,2024-01-05,4.3,40.1,6.0,77.8,2023.0,15.4,453.8,10.3,58.7,93.9,26.7,12.2,1.76,39.0,80.0
AQI2106,Berlin,Germany,2024-01-06,3.43,38.5,31.6,95.6,49941.0,49.6,423.3,25.5,38.8,70.0,26.2,3.7,2.04,32.1,64.9
AQI1704,Moscow,Russia,2024-01-04,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,24.5,38.1,23.4,13.7,2.33,11.8,44.2
AQI1483,Lagos,Nigeria,2024-02-02,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,38.8,74.4,36.8,14.1,2.29,24.4,75.7
AQI2146,Berlin,Germany,2024-02-15,3.43,38.5,31.6,95.6,49941.0,49.6,423.3,25.5,41.0,42.6,26.5,5.9,1.41,31.3,55.0
AQI2907,Stockholm,Sweden,2024-01-07,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,12.4,17.9,24.5,5.2,1.27,31.5,33.7
AQI1067,Mumbai,India,2024-01-17,12.56,63.8,21.6,97.3,3190.0,17.5,511.8,4.8,88.7,148.7,32.5,14.3,1.94,38.8,119.7
AQI2717,Tehran,Iran,2024-01-17,8.82,59.2,3.4,82.5,4984.0,11.8,391.7,6.0,76.7,132.3,34.2,20.8,1.95,33.1,107.3
AQI1734,Moscow,Russia,2024-02-03,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,38.3,58.4,20.0,8.7,1.67,28.4,53.7
AQI2781,Kuala Lumpur,Malaysia,2024-01-31,8.48,52.2,55.3,93.6,11160.0,13.1,473.7,27.7,42.9,66.1,20.1,18.8,1.72,33.9,56.5
AQI1802,Manila,Philippines,2024-01-02,13.86,58.9,24.1,87.1,4432.0,15.6,432.2,6.4,44.1,60.0,32.5,14.5,2.24,36.2,64.1
AQI2543,Johannesburg,South Africa,2024-02-12,5.55,46.2,6.9,81.4,6932.0,19.9,394.8,1.0,59.9,102.3,23.5,15.1,2.21,33.1,87.3
AQI2467,nairobi,Kenya,2024-01-17,4.3,40.1,6.0,77.8,2023.0,15.4,453.8,10.3,60.6,97.5,21.6,13.3,1.64,20.3,87.2
AQI1908,Tokyo,Japan,2024-01-08,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,19.5,33.8,19.7,9.2,1.79,42.7,40.1
AQI1032,Delhi,India,2024-02-01,20.19,77.8,33.4,94.3,2582.0,11.2,593.5,14.9,83.8,134.4,35.7,19.0,3.15,27.7,122.4
AQI1418,Cairo,Egypt,2024-01-18,20.65,62.5,7.3,82.7,4267.0,23.4,427.6,2.1,76.0,122.0,32.4,14.4,2.34,41.5,102.6
AQI1882,Istanbul,Turkey,2024-02-01,15.58,54.7,15.3,88.9,10428.0,22.0,432.0,1.0,74.1,111.1,32.3,17.8,2.33,61.0,104.3
AQI1633,New York,USA,2024-02-02,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,37.7,56.9,22.8,10.7,1.75,25.8,61.4
AQI2621,Santiago,Chile,2024-01-21,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,47.4,69.3,18.7,11.8,1.32,30.4,69.9
AQI2436,Hong Kong,China,2024-02-05,7.57,46.2,47.6,99.6,46494.0,47.0,437.9,37.1,41.0,66.4,30.3,10.2,1.86,43.3,66.5
AQI1065,Mumbai,India,2024-01-15,12.56,63.8,21.6,97.3,3190.0,17.5,511.8,4.8,62.7,99.0,36.2,19.4,2.27,31.0,92.5
AQI2618,  Santiago  ,Chile,2024-01-18,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,54.8,91.1,28.2,9.3,1.42,34.8,74.6
AQI2603,Santiago,Chile,2024-01-03,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,37.9,53.2,22.8,12.1,1.59,33.1,54.4
AQI1078,Mumbai,India,2024-01-28,12.56,63.8,21.6,97.3,3190.0,17.5,511.8,4.8,63.5,98.6,31.0,18.4,2.3,39.7,104.1
AQI1492,Lagos,Nigeria,2024-02-11,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,67.4,115.4,20.3,16.7,1.53,26.4,102.4
AQI2442,Hong Kong,China,2024-02-11,7.57,46.2,47.6,99.6,46494.0,47.0,437.9,37.1,55.0,89.5,27.4,12.2,1.79,34.7,74.2
AQI2772,Kuala Lumpur,Malaysia,2024-01-22,8.48,52.2,55.3,93.6,11160.0,13.1,473.7,27.7,53.1,70.2,26.6,15.7,2.05,27.7,77.2
AQI1533,Mexico City,Mexico,2024-02-02,22.38,57.0,35.7,88.2,11525.0,14.1,424.1,3.1,51.9,83.6,25.2,9.2,2.1,33.4,74.9
AQI1066,Mumbai,India,2024-01-16,12.56,63.8,21.6,97.3,3190.0,17.5,511.8,4.8,45.4,63.6,40.0,22.1,2.35,42.5,76.1
AQI2827,Ho Chi Minh City,Vietnam,2024-01-27,9.59,55.0,39.4,81.4,4512.0,12.7,422.8,24.8,58.6,96.9,33.3,12.8,1.89,26.6,85.9
AQI1297,Dhaka,Bangladesh,2024-02-16,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,96.7,159.5,36.2,18.2,2.54,42.4,130.2
AQI1592,Los Angeles,USA,2024-02-11,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,43.4,60.0,17.5,13.9,1.64,48.1,63.2
AQI1768,Bangkok,Thailand,2024-01-18,10.37,60.3,30.7,87.9,8306.0,23.6,556.5,1.0,52.1,70.2,39.8,17.5,2.58,37.1,74.3
AQI1725,Moscow,Russia,2024-01-25,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,34.0,64.7,24.3,11.1,2.18,26.6,48.4
AQI2422,Hong Kong,China,2024-01-22,7.57,46.2,47.6,99.6,46494.0,47.0,437.9,37.1,45.0,63.5,25.5,11.3,2.06,26.6,81.7
AQI1627,New York,USA,2024-01-27,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,40.7,61.6,26.3,7.9,1.72,25.0,58.4
AQI2646,Santiago,Chile,2024-02-15,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,49.3,78.4,19.7,5.6,1.57,26.5,70.8
AQI2942,Stockholm,Sweden,2024-02-11,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,3.0,5.0,13.1,1.6,0.98,14.6,10.0
AQI2213,Rome,Italy,2024-01-13,4.27,37.2,32.0,92.7,35529.0,47.6,322.5,25.5,41.0,67.6,13.4,11.3,2.04,36.7,64.7
AQI2945,Stockholm,Sweden,2024-02-14,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,17.0,29.2,14.1,6.8,1.86,23.6,22.0
AQI1252,Dhaka,Bangladesh,2024-01-02,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,53.3,87.0,38.8,14.2,2.8,32.1,85.6
AQI2816,Ho Chi Minh City,Vietnam,2024-01-16,9.59,55.0,39.4,81.4,4512.0,12.7,422.8,24.8,52.6,74.5,23.6,13.5,1.78,25.9,73.0
AQI2353,Singapore,Singapore,2024-01-03,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,45.2,74.1,29.0,10.9,2.65,34.2,71.1
AQI2899,Warsaw,Poland,2024-02-18,2.19,46.7,,87.6,18206.0,28.6,369.0,11.4,47.0,84.3,15.0,15.4,1.71,32.4,71.0
AQI1983,Seoul,South Korea,2024-02-02,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,68.0,116.2,19.5,10.0,1.3,28.7,96.8
AQI2769,Kuala Lumpur,Malaysia,2024-01-19,8.48,52.2,55.3,93.6,11160.0,13.1,473.7,27.7,37.0,55.4,28.0,11.3,2.23,15.5,58.5
AQI1707,Moscow,Russia,2024-01-07,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,35.8,49.3,31.1,10.6,2.02,48.6,58.6
AQI1488,Lagos,Nigeria,2024-02-07,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,50.4,78.7,30.3,16.7,2.12,41.2,87.4
AQI1274,Dhaka,Bangladesh,2024-01-24,20.95,68.2,20.6,89.0,2717.0,9.6,480.2,1.0,73.9,117.9,37.7,20.5,2.73,42.5,110.3
AQI2517,Johannesburg,South Africa,2024-01-17,5.55,46.2,6.9,81.4,6932.0,19.9,394.8,1.0,55.3,80.5,23.5,11.5,1.75,53.7,80.4
AQI2749,Tehran,Iran,2024-02-18,8.82,59.2,3.4,82.5,4984.0,11.8,391.7,6.0,78.9,138.9,33.8,16.7,2.06,34.2,109.1
AQI1964,Seoul,South Korea,2024-01-14,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,,85.7,25.1,11.7,2.07,24.9,75.3
AQI1878,Istanbul,Turkey,2024-01-28,15.58,54.7,15.3,88.9,10428.0,22.0,432.0,1.0,71.7,111.2,26.2,11.4,2.32,52.2,100.2
AQI2950,  Stockholm  ,Sweden,2024-02-19,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,11.9,10.5,18.3,6.4,1.23,22.8,24.8
AQI2809,Ho Chi Minh City,Vietnam,2024-01-09,9.59,55.0,39.4,81.4,4512.0,12.7,422.8,24.8,64.0,95.0,33.3,10.9,1.86,42.0,96.6
AQI1412,Cairo,Egypt,2024-01-12,20.65,62.5,7.3,82.7,4267.0,23.4,427.6,2.1,56.5,97.6,37.3,18.6,2.77,29.4,98.5
AQI1668,Sao Paulo,Brazil,2024-01-18,21.91,48.2,42.3,90.6,12592.0,19.1,482.3,11.2,49.9,69.7,23.6,19.7,2.06,41.0,71.2
AQI2263,Toronto,Canada,2024-01-13,2.62,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,31.1,38.8,13.1,1.0,1.53,35.1,43.6
AQI1150,BEIJING,China,2024-02-19,21.39,82.2,108.98783252644056,88.9,17964.0,12.3,481.5,12.6,95.6,150.2,43.7,22.8,2.96,37.5,130.6
AQI1645,New York,USA,2024-02-14,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,51.0,78.5,22.2,7.0,1.94,6.2,71.9
AQI2601,Santiago,Chile,2024-01-01,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,74.0,117.5,21.1,11.4,1.63,39.1,107.2
AQI1219,Lahore,Pakistan,2024-01-19,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,73.6,120.9,28.8,18.6,2.83,25.4,108.6
AQI1240,Lahore,Pakistan,2024-02-09,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,85.3,133.2,36.1,21.1,2.65,45.1,120.1
AQI2132,Berlin,Germany,2024-02-01,3.43,38.5,31.6,95.6,49941.0,49.6,423.3,25.5,33.3,50.4,10.9,4.0,1.06,34.9,51.2
AQI2217,Rome,Italy,2024-01-17,4.27,37.2,32.0,92.7,35529.0,47.6,322.5,25.5,25.3,38.4,24.5,8.9,1.63,36.7,46.3
AQI1793,Bangkok,Thailand,2024-02-12,10.37,60.3,30.7,87.9,8306.0,23.6,556.5,1.0,57.2,108.4,25.2,15.4,2.48,48.9,91.1
AQI1192,shanghai,China,2024-02-11,24.43,69.3,25.9,90.4,25603.0,34.8,461.9,5.5,65.2,103.3,45.8,13.6,2.07,50.8,97.5
AQI1334,Jakarta,Indonesia,2024-02-03,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,39.7,68.9,34.3,8.3,1.78,17.6,60.1
AQI2318,Sydney,Australia,2024-01-18,5.88,29.5,47.0,94.6,56779.0,56.6,330.3,19.9,11.3,18.8,15.8,6.2,1.28,15.4,21.8
AQI2321,Sydney,Australia,2024-01-21,5.88,29.5,47.0,94.6,56779.0,56.6,330.3,19.9,29.2,47.0,21.5,3.1,1.42,32.5,45.6
AQI1963,Seoul,South Korea,2024-01-13,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,45.6,69.8,23.8,9.4,1.97,21.8,72.2
AQI2317,Sydney,Australia,2024-01-17,5.88,29.5,47.0,94.6,56779.0,56.6,330.3,19.9,6.8,23.0,20.6,1.2,1.23,26.6,28.2
AQI2946,Stockholm,Sweden,2024-02-15,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,3.0,12.7,14.0,2.3,0.68,22.0,10.5
AQI2648,Santiago,Chile,2024-02-17,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,56.5,98.3,20.0,5.5,1.47,55.2,73.6
AQI2693,Riyadh,Saudi Arabia,2024-02-12,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,78.3,128.2,29.0,15.9,2.59,38.7,113.5
AQI1583,Los Angeles,USA,2024-02-02,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,25.9,40.5,21.0,6.7,1.69,38.5,43.8
AQI2905,Stockholm,Sweden,2024-01-05,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,6.2,7.5,6.6,1.0,1.6,24.8,15.2
AQI2669,Riyadh,Saudi Arabia,2024-01-19,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,64.4,95.9,39.2,10.7,2.18,9.5,88.2
AQI1840,Manila,Philippines,2024-02-09,13.86,58.9,24.1,87.1,4432.0,15.6,432.2,6.4,57.6,91.8,32.9,16.3,2.51,41.2,83.8
AQI1628,New York,USA,2024-01-28,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,33.8,59.2,30.3,5.5,1.92,12.9,49.2
AQI1324,Jakarta,Indonesia,2024-01-24,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,40.6,61.6,23.6,15.2,2.29,37.1,72.9
AQI2639,Santiago,Chile,2024-02-08,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,46.7,89.4,27.4,10.5,1.47,36.8,70.6
AQI2161,Madrid,Spain,2024-01-11,6.87,37.2,33.1,92.5,33551.0,34.2,385.5,21.4,38.4,56.4,24.4,10.1,1.53,43.4,54.7
AQI1779,Bangkok,Thailand,2024-01-29,10.37,60.3,30.7,87.9,8306.0,23.6,556.5,1.0,51.8,71.2,28.4,16.0,2.02,35.6,85.9
AQI2077,Paris,France,2024-01-27,11.3,34.0,21.1,93.6,47249.0,52.6,349.0,10.9,35.8,52.0,21.0,2.5,1.42,40.2,59.6
AQI1940,tokyo,Japan,2024-02-09,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,42.3,62.8,25.4,2.8,2.41,46.8,60.9
AQI1438,Cairo,Egypt,2024-02-07,20.65,62.5,7.3,82.7,4267.0,23.4,427.6,2.1,75.9,111.1,40.9,17.3,2.45,48.4,104.9
AQI1120,Beijing,China,2024-01-20,21.39,82.2,22.0,88.9,17964.0,12.3,481.5,12.6,82.3,128.4,45.1,23.6,2.37,52.2,-129.8
AQI2356,Singapore,Singapore,2024-01-06,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,37.4,53.5,30.0,8.0,1.79,41.0,58.6
AQI2559,Buenos Aires,Argentina,2024-01-09,15.51,40.7,16.2,89.5,10293.0,24.9,419.3,1.0,34.7,69.7,34.9,10.7,1.43,47.2,59.8
AQI2027,London,UK,2024-01-27,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,31.0,50.4,17.6,9.9,2.05,44.0,52.9
AQI2254,Toronto,Canada,2024-01-04,2.62,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,25.1,38.3,21.4,3.7,1.39,33.4,49.3
AQI2375,Singapore,Singapore,2024-01-25,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,45.1,64.7,24.4,11.1,1.97,39.0,63.5
AQI1077,Mumbai,India,2024-01-27,12.56,63.8,21.6,97.3,3190.0,17.5,511.8,4.8,69.5,107.6,33.6,16.7,2.77,39.3,104.1
AQI2054,Paris,France,2024-01-04,11.3,34.0,21.1,93.6,47249.0,52.6,349.0,10.9,30.2,52.8,27.7,7.5,2.07,21.6,45.9
AQI1901,Tokyo,Japan,2024-01-01,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,19.5,27.5,19.0,3.0,1.52,40.0,30.7
AQI1372,Karachi,Pakistan,2024-01-22,15.59,72.9,19.0,88.0,1826.0,16.1,522.7,3.1,66.2,109.5,32.8,21.5,2.25,45.6,93.1
AQI2859,Warsaw,Poland,2024-01-09,2.19,46.7,18.0,87.6,18206.0,28.6,369.0,11.4,42.8,73.9,26.1,8.4,1.9,40.2,78.6
AQI2955,Wellington,New Zealand,2024-01-05,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,22.0,35.9,9.6,1.0,1.59,43.4,48.3
AQI2971,Wellington,New Zealand,2024-01-21,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,15.6,22.1,9.5,1.0,0.15,39.1,25.6
AQI1942,tokyo,Japan,2024-02-11,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,24.6,29.2,24.6,1.3,1.42,20.0,33.9
AQI1578,Los Angeles,USA,2024-01-28,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,34.5,54.9,25.1,12.2,1.75,39.8,64.4
AQI1820,Manila,Philippines,2024-01-20,13.86,58.9,24.1,87.1,4432.0,15.6,432.2,6.4,57.0,87.4,31.7,16.8,1.91,49.1,80.3
AQI2465,Nairobi,Kenya,2024-01-15,4.3,40.1,6.0,77.8,2023.0,15.4,453.8,10.3,46.1,69.1,16.4,11.2,1.43,32.3,61.8
AQI2964,Wellington,New Zealand,2024-01-14,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,15.5,19.6,7.0,1.4,1.09,42.0,20.3
AQI2952,Wellington,New Zealand,2024-01-02,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,22.9,34.8,11.8,5.6,0.74,39.3,34.5
AQI2376,  Singapore  ,Singapore,2024-01-26,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,55.2,84.4,25.8,13.9,1.7,30.8,82.4
AQI1887,Istanbul,Turkey,2024-02-06,15.58,54.7,15.3,88.9,10428.0,22.0,432.0,1.0,62.0,106.8,23.5,12.4,2.95,27.3,85.7
AQI1969,  Seoul  ,South Korea,2024-01-19,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,,99.8,25.2,8.9,1.86,46.2,97.0
AQI2593,Buenos Aires,Argentina,2024-02-12,15.51,40.7,16.2,89.5,10293.0,24.9,419.3,1.0,55.3,84.2,20.4,6.9,1.92,43.3,74.7
AQI1786,Bangkok,Thailand,2024-02-05,10.37,60.3,30.7,87.9,8306.0,23.6,556.5,1.0,64.9,114.1,31.3,16.4,2.71,27.3,99.9
AQI2984,Wellington,New Zealand,2024-02-03,0.45,20.1,31.4,86.7,48404.0,57.2,253.7,18.9,24.3,30.9,11.5,5.7,0.83,23.6,34.1
AQI2677,Riyadh,Saudi Arabia,2024-01-27,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,73.3,118.3,35.9,18.2,2.19,35.4,103.4
AQI2605,Santiago,Chile,2024-01-05,6.58,44.2,13.9,88.4,16282.0,29.7,374.4,1.0,50.3,88.3,29.1,10.9,1.56,31.3,74.4
AQI1302,Jakarta,Indonesia,2024-01-02,10.45,57.5,49.8,89.5,4903.0,18.6,401.2,15.7,50.8,90.8,24.0,11.4,1.68,30.2,78.2
AQI1690,Sao Paulo,Brazil,2024-02-09,21.91,48.2,42.3,90.6,12592.0,19.1,482.3,11.2,55.6,89.0,34.6,14.3,1.73,39.5,82.4
AQI1813,Manila,Philippines,2024-01-13,13.86,58.9,24.1,87.1,4432.0,15.6,432.2,6.4,58.8,95.6,25.1,19.3,2.0,19.6,85.2
AQI2062,Paris,France,2024-01-12,11.3,34.0,21.1,93.6,47249.0,52.6,349.0,10.9,32.5,53.9,15.7,3.8,1.3,33.1,48.5
AQI1237,Lahore,Pakistan,2024-02-06,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,84.8,127.5,37.2,26.0,2.3,31.2,122.5
AQI2116,Berlin,Germany,2024-01-16,3.43,38.5,31.6,95.6,49941.0,49.6,423.3,25.5,41.2,73.2,20.2,12.4,1.92,28.2,75.2
AQI2352,Singapore,Singapore,2024-01-02,5.42,54.4,23.4,100.0,72404.0,66.4,373.3,13.3,34.1,60.5,22.7,9.5,2.19,17.7,48.2
AQI1500,Lagos,Nigeria,2024-02-19,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,66.9,99.4,32.8,12.7,2.09,27.9,89.6
AQI2793,Kuala Lumpur,Malaysia,2024-02-12,8.48,52.2,55.3,93.6,11160.0,13.1,473.7,27.7,42.0,75.4,29.8,9.0,1.77,,68.1
AQI2080,Paris,France,2024-01-30,11.3,34.0,21.1,93.6,47249.0,52.6,349.0,10.9,43.4,78.7,20.6,5.3,1.49,38.0,56.7
AQI2327,Sydney,Australia,2024-01-27,5.88,29.5,47.0,94.6,56779.0,56.6,330.3,19.9,24.0,48.3,15.0,7.7,1.36,22.7,49.5
AQI1795,Bangkok,Thailand,2024-02-14,10.37,60.3,30.7,87.9,8306.0,23.6,556.5,1.0,72.7,113.3,25.4,14.9,2.44,17.9,103.5
AQI2919,Stockholm,Sweden,2024-01-19,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,8.3,5.0,13.8,1.0,1.0,17.1,13.3
AQI2527,Johannesburg,SOUTH AFRICA,2024-01-27,5.55,46.2,6.9,81.4,6932.0,19.9,394.8,1.0,55.4,99.7,17.7,12.8,1.84,28.3,-84.1
AQI2927,Stockholm,Sweden,2024-01-27,1.81,26.2,69.9,97.7,60164.0,51.8,336.6,37.6,3.0,7.5,12.2,4.0,1.66,5.0,13.6
AQI1991,Seoul,South Korea,2024-02-10,9.44,53.5,23.2,93.8,33071.0,41.4,409.7,5.8,52.7,94.5,20.1,16.4,2.19,19.4,92.7
AQI2572,Buenos Aires,Argentina,2024-01-22,15.51,40.7,16.2,89.5,10293.0,24.9,419.3,1.0,58.3,91.4,26.7,2.0,1.81,33.0,76.7
AQI1935,Tokyo,Japan,2024-02-04,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,36.0,53.3,25.3,7.4,2.03,19.2,61.0
AQI1388,Karachi,Pakistan,2024-02-07,15.59,72.9,19.0,88.0,1826.0,16.1,522.7,3.1,65.0,101.1,36.1,19.3,2.59,36.5,100.0
AQI2466,Nairobi,Kenya,2024-01-16,4.3,40.1,6.0,77.8,2023.0,15.4,453.8,10.3,52.1,74.5,21.9,14.7,1.79,54.5,82.6
AQI1391,Karachi,Pakistan,2024-02-10,15.59,72.9,19.0,88.0,1826.0,16.1,522.7,3.1,77.9,119.5,40.4,14.7,2.55,40.2,113.4
AQI1744,moscow,Russia,2024-02-13,12.52,51.6,49.7,92.2,14053.0,36.7,426.8,24.6,34.3,61.3,28.5,11.8,2.01,27.4,59.0
AQI1353,Karachi,Pakistan,2024-01-03,15.59,72.9,19.0,88.0,1826.0,16.1,522.7,3.1,84.4,128.3,39.9,17.3,2.83,28.0,118.3
AQI2218,Rome,Italy,2024-01-18,4.27,37.2,32.0,92.7,35529.0,47.6,322.5,25.5,28.3,43.5,19.9,8.0,1.53,33.8,43.8
AQI1236,Lahore,Pakistan,2024-02-05,11.05,73.1,13.5,85.4,1687.0,22.3,511.7,11.1,87.0,136.5,37.6,21.0,2.52,43.8,121.9
AQI2703,Tehran,Iran,2024-01-03,8.82,59.2,3.4,82.5,4984.0,11.8,391.7,6.0,69.6,114.4,26.1,17.5,1.8,39.7,100.8
AQI1481,Lagos,Nigeria,2024-01-31,14.99,59.0,26.1,84.5,3314.0,23.4,475.8,8.3,63.0,97.1,32.1,20.0,2.49,24.7,92.7
AQI1568,Los Angeles,USA,2024-01-18,4.01,46.8,42.7,95.8,66782.0,47.0,384.8,40.7,31.2,51.1,24.9,6.0,2.06,39.3,48.8
AQI2141,Berlin,Germany,2024-02-10,3.43,38.5,31.6,95.6,49941.0,49.6,423.3,25.5,25.7,59.0,29.0,9.7,1.42,34.1,45.4
AQI2678,Riyadh,Saudi Arabia,2024-01-28,7.97,67.1,3.6,84.6,23083.0,32.3,440.6,1.0,79.7,123.7,37.1,18.4,2.15,45.6,110.2
AQI2898,Warsaw,Poland,2024-02-17,2.19,46.7,18.0,87.6,18206.0,28.6,369.0,11.4,65.0,108.4,25.4,9.9,1.82,30.3,93.0
AQI2562,Buenos Aires,Argentina,2024-01-12,15.51,40.7,16.2,89.5,10293.0,24.9,419.3,1.0,47.7,73.6,18.4,13.2,1.97,45.8,62.3
AQI1121,Beijing,China,2024-01-21,21.39,82.2,22.0,88.9,17964.0,12.3,481.5,12.6,74.0,116.0,43.4,24.0,3.02,56.8,112.4
AQI2724,Tehran,Iran,2024-01-24,8.82,59.2,3.4,82.5,4984.0,11.8,391.7,6.0,66.9,102.6,33.2,14.2,2.31,41.6,97.1
AQI2025,London,UK,2024-01-25,9.16,34.9,30.7,95.0,49864.0,50.8,434.4,21.7,37.8,50.0,20.2,10.0,1.48,39.5,60.0
AQI2087,Paris,France,2024-02-06,11.3,34.0,21.1,93.6,47249.0,52.6,349.0,10.9,41.2,60.3,17.4,9.6,1.52,62.9,62.4
AQI2273,Toronto,Canada,2024-01-23,2.62,28.2,28.8,91.2,50568.0,59.3,277.0,22.5,37.5,58.0,14.6,6.8,1.63,43.0,55.4
AQI1927,Tokyo,Japan,2024-01-27,37.17,38.7,66.7,94.3,39161.0,45.6,363.2,28.7,25.3,38.1,28.4,2.0,1.75,29.6,37.8
AQI1516,Mexico City,Mexico,2024-01-16,22.38,57.0,35.7,88.2,11525.0,14.1,424.1,3.1,63.7,107.2,29.9,12.9,2.31,44.0,93.5
AQI1224,Lahore,Pakistan,2024-01-24,11.05,73.1,,85.4,1687.0,22.3,511.7,11.1,85.5,132.9,32.6,18.7,2.31,39.2,127.9
AQI2474,Nairobi,Kenya,2024-01-24,4.3,40.1,6.0,77.8,2023.0,15.4,453.8,10.3,44.6,63.5,14.1,14.0,1.3,41.8,61.8
AQI1614,New York,USA,2024-01-14,8.5,42.2,36.0,94.8,74047.0,58.9,335.3,35.6,24.7,34.1,17.1,11.2,1.88,39.5,47.5
AQI1844,Manila,Philippines,2024-02-13,13.86,58.9,24.1,87.1,4432.0,15.6,432.2,6.4,51.4,87.2,34.7,18.6,2.55,58.4,82.1
AQI2246,Rome,Italy,2024-02-15,4.27,37.2,32.0,92.7,35529.0,47.6,322.5,25.5,41.5,77.0,16.4,2.0,1.68,52.0,65.0
AQI1053,Mumbai,India,2024-01-03,12.56,63.8,21.6,97.3,3190.0,17.5,511.8,4.8,53.8,82.5,22.5,15.6,2.2,38.3,81.2
